t_us,qec_average_fidelity_phase_calibrated,S2_average_fidelity_phase_calibrated,S1_average_fidelity_phase_calibrated,best_single_average_fidelity,qec_minus_best_single,recovery_count
0,1,1,1,1,-2.22044604925e-16,0
0.5,0.999249491303,0.999497930615,0.999993684774,0.999993684774,-0.00074419347146,0
1,0.995386896775,0.996833914844,0.999962740921,0.999962740921,-0.0045758441458,0
1.5,0.989256412676,0.992859592392,0.999924534342,0.999924534342,-0.0106681216664,0
2,0.982171146189,0.988432142448,0.999889005273,0.999889005273,-0.0177178590844,0
2.5,0.974696470187,0.98387329551,0.999852441912,0.999852441912,-0.0251559717259,0
3,0.967514898048,0.979387843072,0.999813884191,0.999813884191,-0.0322989861428,0
3.5,0.959852468658,0.97492133822,0.999776338579,0.999776338579,-0.0399238699215,0
4,0.952368995488,0.970606550788,0.999739795274,0.999739795274,-0.0473707997866,0
4.5,0.944598010842,0.966246041286,0.999701562726,0.999701562726,-0.0551035518844,0
5,0.9372196857,0.961992864121,0.99966233409,0.99966233409,-0.0624426483901,0
5.5,0.929283376296,0.957788392402,0.999624638136,0.999624638136,-0.0703412618406,0
6,0.921568411956,0.953630724197,0.999587224671,0.999587224671,-0.0780188127152,0
6.5,0.913746835836,0.949512793052,0.999547847366,0.999547847366,-0.0858010115306,0
7,0.906056479693,0.94542503365,0.999508255081,0.999508255081,-0.0934517753886,0
7.5,0.898067369595,0.941460530867,0.99947030626,0.99947030626,-0.101402936665,0
8,0.890118868594,0.937458172689,0.999431840107,0.999431840107,-0.109312971513,0
8.5,0.882385854222,0.933562513859,0.999391478224,0.999391478224,-0.117005624001,0
9,0.874398913678,0.929684242826,0.99935168614,0.99935168614,-0.124952772463,0
9.5,0.866467839318,0.92589213496,0.999313296069,0.999313296069,-0.132845456751,0
10,0.987080721234,0.922106965827,0.999273657778,0.999273657778,-0.0121929365442,1
10.5,0.98277565069,0.9183584189,0.999232527591,0.999232527591,-0.0164568769006,1
11,0.975483285177,0.914704980128,0.999192608701,0.999192608701,-0.0237093235234,1
11.5,0.968263792083,0.911046281333,0.999153546053,0.999153546053,-0.0308897539698,1
12,0.960746091856,0.907468393355,0.999112715222,0.999112715222,-0.0383666233659,1
12.5,0.953654643236,0.903886107999,0.999071053562,0.999071053562,-0.0454164103265,1
13,0.946010948507,0.900419953477,0.99903275832,0.99903275832,-0.0530218098132,1
13.5,0.938630152177,0.896944165482,0.999001045578,0.999001045578,-0.0603708934004,1
14,0.931111430379,0.893509506822,0.998967353679,0.998967353679,-0.0678559233001,1
14.5,0.923637086402,0.890135227261,0.998933651116,0.998933651116,-0.0752965647149,1
15,0.915907082755,0.886794705046,0.998901561108,0.998901561108,-0.082994478353,1
15.5,0.908198690417,0.883505237433,0.998868755164,0.998868755164,-0.0906700647467,1
16,0.900692742655,0.880198560336,0.998834127271,0.998834127271,-0.0981413846157,1
16.5,0.892837704344,0.877019493128,0.998800250166,0.998800250166,-0.105962545823,1
17,0.8851126784,0.873826893786,0.998767659993,0.998767659993,-0.113654981593,1
17.5,0.877214344234,0.870684774215,0.998733664943,0.998733664943,-0.121519320709,1
18,0.869693655129,0.867564862439,0.998698326533,0.998698326533,-0.129004671404,1
18.5,0.86164543794,0.864507205116,0.998664321939,0.998664321939,-0.137018883999,1
19,0.853898601242,0.861485115192,0.998630996631,0.998630996631,-0.144732395389,1
19.5,0.846023972041,0.8584543029,0.99859581869,0.99859581869,-0.152571846648,1
20,0.973546222763,0.855514232769,0.99856000424,0.99856000424,-0.0250137814774,2
